".groups","time","HR1","HR2","Resp1","Resp2","Resp1S","Resp2S","HR1S","HR2S","study","group","trial","condition","filename","optRadiusHR","optEmbdimHR","optDelayHR","optRadiusResp","optEmbdimResp","optDelayResp"
"115",7.3392083,80.491,100.334,1.8046571,-10,2.03676841060487,-0.0266311820658727,0.0487004069587432,0.901323323640363,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"116",7.340875,80.491,100.334,1.7086577,-10,1.93037859800338,-0.0266311820658727,0.0487004069587432,0.901323323640363,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"117",7.3425417,80.491,100.334,1.5699159,-10,1.77662019845095,-0.0266311820658727,0.0487004069587432,0.901323323640363,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"118",7.3442083,80.491,101.17412,1.4449127,-10,1.63808738446893,-0.0266311820658727,0.0487004069587432,1.0278889047785,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"119",7.345875,80.491,107.335,1.3561521,-10,1.53971985716776,-0.0266311820658727,0.0487004069587432,1.95603649979152,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"120",7.3475417,80.491,107.335,1.2933413,-10,1.47011078418033,-0.0266311820658727,0.0487004069587432,1.95603649979152,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"121",7.3492083,80.623316,107.335,1.2156097,-10,1.38396597122094,-0.0266311820658727,0.0704501603808389,1.95603649979152,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"122",7.350875,83.7989,107.335,1.1384029,-10,1.29840275953878,-0.0266311820658727,0.592444242511123,1.95603649979152,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"123",7.3525417,83.7989,107.335,1.0779627,-10,1.23142086640615,-0.0266311820658727,0.592444242511123,1.95603649979152,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"124",7.3542083,83.7989,106.6684,1.0311709,-10,1.17956459612439,-0.0266311820658727,0.592444242511123,1.85561201711442,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"125",7.355875,83.7989,105.82,0.99735451,-10,1.14208811819892,-0.0266311820658727,0.592444242511123,1.72779903916175,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"126",7.3575417,83.7989,105.82,0.97733768,-10,1.11990478379708,-0.0266311820658727,0.592444242511123,1.72779903916175,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"127",7.3592083,83.7989,105.82,0.96117251,-10,1.10198999050701,-0.0266311820658727,0.592444242511123,1.72779903916175,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"128",7.360875,83.7989,105.82,0.91922911,-10,1.05550688263478,-0.0266311820658727,0.592444242511123,1.72779903916175,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"129",7.3625417,83.7989,105.82,0.84328006,-10,0.971337552443537,-0.0266311820658727,0.592444242511123,1.72779903916175,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"130",7.3642083,83.7989,103.45143,0.75378113,-10,0.872151782629,-0.0266311820658727,0.592444242511123,1.37096973082918,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"131",7.365875,83.860884,101.351,0.66511843,-10,0.773892751450244,-0.0266311820658727,0.602633008163917,1.05453619325124,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"132",7.3675417,85.3485,101.351,0.59751893,-10,0.698976677631509,-0.0266311820658727,0.847163383830984,1.05453619325124,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"133",7.3692083,85.3485,101.351,0.53809817,-10,0.633124562711646,-0.0266311820658727,0.847163383830984,1.05453619325124,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"134",7.370875,85.3485,101.351,0.4485474,-10,0.533881342039236,-0.0266311820658727,0.847163383830984,1.05453619325124,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"135",7.3725417,85.3485,101.351,0.27596743,-10,0.342622327221745,-0.0266311820658727,0.847163383830984,1.05453619325124,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"136",7.3742083,85.3485,99.972964,0.08279725307,-10,0.128544542112891,-0.0266311820658727,0.847163383830984,0.846932604276715,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"137",7.375875,85.3485,95.0872,-0.0807464461,NA,-0.0527001688629098,NA,0.847163383830984,0.110883516094316,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"138",7.3775417,85.3485,95.0872,-0.20809631,NA,-0.193833635896515,NA,0.847163383830984,0.110883516094316,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"139",7.3792083,85.3485,95.0872,-0.29845274,NA,-0.293969716487013,NA,0.847163383830984,0.110883516094316,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"140",7.380875,85.3485,95.0872,-0.35841065,NA,-0.360417119375748,NA,0.847163383830984,0.110883516094316,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"141",7.3825417,85.242664,95.0872,-0.39760437,NA,-0.403852937994981,NA,0.829766342632786,0.110883516094316,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"142",7.3842083,82.7026,96.745584,-0.42625429,NA,-0.435603757477682,NA,0.412237353876016,0.360722032865956,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"143",7.385875,82.7026,101.01,-0.45480953,NA,-0.467249649351907,NA,0.412237353876016,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"144",7.3875417,82.7026,101.01,-0.48344116,NA,-0.498980199232168,NA,0.412237353876016,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"145",7.3892083,82.7026,101.01,-0.51430363,NA,-0.533183042163676,NA,0.412237353876016,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"146",7.390875,82.7026,101.01,-0.56807863,NA,-0.592778333099297,NA,0.412237353876016,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"147",7.3925417,82.7026,101.01,-0.66744081,-10,-0.702894893305665,-0.0266311820658727,0.412237353876016,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"148",7.3942083,82.7026,101.01,-0.77575989,-10,-0.822937795890114,-0.0266311820658727,0.412237353876016,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"149",7.395875,82.7026,101.01,-0.87734072,-10,-0.93551313977355,-0.0266311820658727,0.412237353876016,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"150",7.3975417,82.7026,101.01,-1.00602727,-10,-1.07812796797906,-0.0266311820658727,0.412237353876016,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"151",7.3992083,82.808436,101.01,-1.1747713,-10,-1.26513586312548,-0.0266311820658727,0.429634395074214,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"152",7.400875,85.3485,101.01,-1.3617953,-10,-1.4724022451235,-0.0266311820658727,0.847163383830984,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"153",7.4025417,85.3485,101.01,-1.5101532,-10,-1.6368175349998,-0.0266311820658727,0.847163383830984,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"154",7.4042083,85.3485,101.01,-1.5960424,-10,-1.73200287878832,-0.0266311820658727,0.847163383830984,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"155",7.405875,85.3485,101.01,-1.6251253,-10,-1.76423354148941,-0.0266311820658727,0.847163383830984,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"156",7.4075417,85.3485,101.01,-1.6244989,-10,-1.76353934362345,-0.0266311820658727,0.847163383830984,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"157",7.4092083,85.3485,101.01,-1.6130256,NA,-1.7508242408528,NA,0.847163383830984,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"158",7.410875,85.3485,101.01,-1.5988101,NA,-1.73507013842053,NA,0.847163383830984,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"159",7.4125417,85.3485,101.01,-1.5796326,NA,-1.71381697818031,NA,0.847163383830984,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"160",7.4142083,85.3485,101.01,-1.5555174,NA,-1.68709169022177,NA,0.847163383830984,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"161",7.415875,85.47476,101.01,-1.519681,NA,-1.64737656824901,NA,0.867917668022418,1.00316393313589,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"162",7.4175417,88.505,94.1721172352071,-1.4780887,NA,-1.60128256138371,NA,1.36602048861683,-0.0269753396828442,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"163",7.4192083,88.505,94.1721172352071,-1.4457393,NA,-1.56543185186083,NA,1.36602048861683,-0.0269753396828442,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"164",7.420875,88.505,94.1721172352071,-1.4248809,NA,-1.5423158608529,NA,1.36602048861683,-0.0269753396828442,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"165",7.4225417,88.505,94.1721172352071,-1.4111177,NA,-1.52706301272263,NA,1.36602048861683,-0.0269753396828442,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"166",7.4242083,88.505,94.1721172352071,-1.4035649,NA,-1.51869274190201,NA,1.36602048861683,-0.0269753396828442,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"167",7.425875,88.505,94.1721172352071,-1.401468,NA,-1.51636888573162,NA,1.36602048861683,-0.0269753396828442,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"168",7.4275417,88.505,78.180545,-1.3982171,NA,-1.51276612736244,NA,1.36602048861683,-2.43613430895093,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"169",7.4292083,88.505,99.5025,-1.3857669,NA,-1.49896839065939,NA,1.36602048861683,0.776056360925081,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"170",7.430875,88.505,99.5025,-1.3707588,NA,-1.48233590184691,NA,1.36602048861683,0.776056360925081,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"171",7.4325417,88.590176,99.5025,-1.3500485,NA,-1.45938404031527,NA,1.38002149376723,0.776056360925081,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"172",7.4342083,90.6344,99.5025,-1.2931639,NA,-1.39634258449461,NA,1.71604561737684,0.776056360925081,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"173",7.435875,90.6344,99.5025,-1.2013001,NA,-1.2945359850069,NA,1.71604561737684,0.776056360925081,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"174",7.4375417,90.6344,99.285426,-1.1230132,NA,-1.20777576962897,NA,1.71604561737684,0.743353774437461,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"175",7.4392083,90.6344,99.1736,-1.0607299,NA,-1.13875129015095,NA,1.71604561737684,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"176",7.440875,90.6344,99.1736,-1.0072172,NA,-1.07944668903053,NA,1.71604561737684,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"177",7.4425417,90.6344,99.1736,-0.95085756,NA,-1.01698701180456,NA,1.71604561737684,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"178",7.4442083,90.6344,99.1736,-0.87960811,NA,-0.938025938782653,NA,1.71604561737684,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"179",7.445875,90.6344,99.1736,-0.79886169,NA,-0.848539999370104,NA,1.71604561737684,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"180",7.4475417,90.6344,99.1736,-0.71458745,NA,-0.755144409390034,NA,1.71604561737684,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"181",7.4492083,90.687188,99.1736,-0.60597226,NA,-0.634773347594076,NA,1.72472276892046,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"182",7.450875,91.9541,99.1736,-0.44790646,NA,-0.459599431499765,NA,1.93297440596732,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"183",7.4525417,91.9541,99.1736,-0.29038697,NA,-0.285030954799058,NA,1.93297440596732,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"184",7.4542083,91.9541,99.1736,-0.21824953,NA,-0.205085780942231,NA,1.93297440596732,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"185",7.455875,91.9541,99.1736,-0.25539247,NA,-0.246248855149656,NA,1.93297440596732,0.726506987458988,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"186",7.4575417,91.9541,98.68665,-0.35503229,-10,-0.356673105482949,-0.0266311820658727,1.93297440596732,0.653147098710696,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"187",7.4592083,91.9541,98.1997,-0.45932922,-10,-0.472258524116924,-0.0266311820658727,1.93297440596732,0.579787209962403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"188",7.460875,91.9541,98.1997,-0.54464724,-10,-0.566810866728753,-0.0266311820658727,1.93297440596732,0.579787209962403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"189",7.4625417,91.9541,98.1997,-0.61361083,-10,-0.643238671656969,-0.0266311820658727,1.93297440596732,0.579787209962403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"190",7.4642083,91.9541,98.1997,-0.67952269,-10,-0.716284445209882,-0.0266311820658727,1.93297440596732,0.579787209962403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"191",7.465875,91.88496,98.1997,-0.75332337,-10,-0.798072878419489,-0.0266311820658727,1.92160935599904,0.579787209962403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"192",7.4675417,90.2256,98.967633,-0.82102358,-10,-0.87310056249857,-0.0266311820658727,1.64884815676019,0.695477690393953,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"193",7.4692083,90.2256,99.8336,-0.86600645,-10,-0.922952114795533,-0.0266311820658727,1.64884815676019,0.825937168327403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"194",7.470875,90.2256,99.8336,-0.87747798,-10,-0.935665255991752,-0.0266311820658727,1.64884815676019,0.825937168327403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"195",7.4725417,90.2256,99.8336,-0.86117551,-10,-0.91759830215411,-0.0266311820658727,1.64884815676019,0.825937168327403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"196",7.4742083,90.2256,99.8336,-0.83603217,-10,-0.889733594345775,-0.0266311820658727,1.64884815676019,0.825937168327403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"197",7.475875,90.2256,99.8336,-0.82089839,-10,-0.87296182266645,-0.0266311820658727,1.64884815676019,0.825937168327403,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"198",7.4775417,90.2256,99.913472,-0.81980584,-10,-0.871751021455633,-0.0266311820658727,1.64884815676019,0.837970028033951,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"199",7.4792083,90.2256,100,-0.82588508,-10,-0.878488242775344,-0.0266311820658727,1.64884815676019,0.851005626049378,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"200",7.480875,90.2256,100,-0.82929701,-10,-0.882269460088258,-0.0266311820658727,1.64884815676019,0.851005626049378,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"201",7.4825417,90.060612,100,-0.82731331,-10,-0.880071056022633,-0.0266311820658727,1.62172786656396,0.851005626049378,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"202",7.4842083,86.1009,100,-0.81990352,-10,-0.871859273766532,-0.0266311820658727,0.970840901854385,0.851005626049378,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"203",7.485875,86.1009,100,-0.81717528,-10,-0.86883574505352,-0.0266311820658727,0.970840901854385,0.851005626049378,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"204",7.4875417,86.1009,101.13948,-0.82641306,-10,-0.879073368237142,-0.0266311820658727,0.970840901854385,1.0226703268008,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"205",7.4892083,86.1009,101.868,-0.84157096,-10,-0.895871870523948,-0.0266311820658727,0.970840901854385,1.13242316826483,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"206",7.490875,86.1009,101.868,-0.84716488,-10,-0.902071243650319,-0.0266311820658727,0.970840901854385,1.13242316826483,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"207",7.4925417,86.1009,101.868,-0.79306644,-10,-0.842117505464114,-0.0266311820658727,0.970840901854385,1.13242316826483,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"208",7.4942083,86.1009,101.868,-0.58154907,-10,-0.607706734602427,-0.0266311820658727,0.970840901854385,1.13242316826483,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"209",7.495875,86.1009,101.868,-0.27081612,-10,-0.26334187065945,-0.0266311820658727,0.970840901854385,1.13242316826483,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"210",7.4975417,86.1009,102.67496,0.0002624431,-10,0.0370766478780558,-0.0266311820658727,0.970840901854385,1.25399313607327,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"211",7.4992083,86.018208,102.916,0.124139364,-10,0.174361280909098,-0.0266311820658727,0.957248210041,1.29030624334073,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"212",7.500875,84.0336,102.916,0.102471924,-10,0.150348684151681,-0.0266311820658727,0.631023606519753,1.29030624334073,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
"213",7.5025417,84.0336,102.916,0.01939391947,-10,0.0582788031602147,-0.0266311820658727,0.631023606519753,1.29030624334073,"Study1","G2","T1","TurnTaking","Study1_G2_T1_TurnTaking.csv",0.373490272166101,20,0,NA,NA,NA
